ell_x,ell_y,ell_w,ell_h,ell_a,score,hue_scaled,area,volume,roundness
1172.2726799647014,1209.829275925954,86.36508878072104,88.62018084526062,82.90398406982422,0.99984872341156,141.33109383225172,6011.193901503017,350594.34434277297,0.97455328974698
1476.3460482756298,932.5615997314452,83.96940747896831,88.20804794629414,83.53246307373047,0.9998481273651124,76.999950841175,5817.269461629372,333766.3674271325,0.9519472364935844
1382.679996728897,1818.007422208786,79.55273365974426,82.53476858139038,156.33827209472656,0.9998397827148438,94.58074123608858,5156.819460857772,278571.5052789163,0.9638693489676968
1519.2952219645183,1008.118700504303,69.09491697947185,69.86477772394817,17.703826904296875,0.9998292922973632,124.29968986453368,3791.3533526242654,175612.40632129397,0.9889807028726518
1196.3313603401184,822.0003193219503,82.53834422429404,84.16491158803305,57.57022857666016,0.999809503555298,126.81442421105255,5456.029443151882,303164.85835145763,0.9806740441705604
1163.107382297516,732.9375196297964,73.88477802276611,77.86924370129904,94.38587951660156,0.99980890750885,115.92011058542175,4518.671925845557,228496.74438161583,0.9488313294294078
905.606682141622,1277.6236817042034,83.92005403836568,84.76207534472148,85.75895690917969,0.9998054504394532,129.65600033295968,5586.72401650282,314122.9207757475,0.9900660607597046
1132.301845550537,1054.617493867874,87.8101453781128,90.69377160072328,29.37029266357422,0.9997897148132324,107.02004502551546,6254.780023193017,372119.0134503803,0.9682048042361104
1038.044188896815,826.9661057790121,74.86322959264119,77.88672383626302,110.81584930419922,0.999765396118164,81.19284316245415,4579.540207405064,233129.16858163787,0.961180877886481
871.5677690505981,1410.294232130051,87.39920139312744,88.84963274002075,169.93966674804688,0.999759316444397,105.20598484028169,6098.92064510587,358297.08447235584,0.983675437903752
1444.6808789571126,585.0649387041727,68.00379276275635,69.93032773335774,127.5663070678711,0.9997545480728148,45.877632777485445,3734.9825762755854,171710.42791449156,0.9724506514834704
1123.1080257892609,710.1907979647318,70.80674751599629,74.79668426513672,64.27852630615234,0.9997527599334716,124.6690589693481,4159.555018295347,201806.01651301,0.9466562349876764
1138.2582391103108,1137.446162780126,79.10561561584473,81.58948421478271,89.62791442871094,0.9997401237487792,116.96538899307204,5069.106126398328,271494.3998510468,0.969556510586594
474.9960312843323,1261.0549236536026,73.46031069755554,76.90173387527466,72.734375,0.9997377395629884,140.12860275191258,4436.891146695779,222321.7545781719,0.9552490821169172
1370.107930501302,1578.7210032145183,77.75951385498047,80.93338012695312,23.391202926635746,0.9997299313545228,113.87913116099064,4942.77790800257,261408.9457547268,0.960784212064366
1348.7854025363922,1737.6606713930769,84.60478067398071,86.31796518961589,18.72382545471192,0.9997155070304872,86.40295600864042,5735.694075234507,326770.4447597656,0.9801526308935596
513.7704734404882,1329.6648134787877,62.7046517531077,66.54583096504211,153.18516540527344,0.999694526195526,44.8934494431324,3277.256957293199,141133.31463098916,0.9422776880800804
1170.940770149231,1091.4102172851562,67.17723989486694,67.93104457855225,80.42955017089844,0.9996939301490784,129.40162474973826,3584.101748042634,161411.43390481698,0.988903384478158
1410.1663222312927,1199.383332014084,79.83068513870239,81.86780548095703,89.29031372070312,0.9996912479400636,36.612062207936106,5133.019178811502,276645.1945186148,0.9751169543352608
1458.3553476333618,1429.1992945671082,56.46480870246887,58.84284830093384,139.39028930664062,0.9996598362922668,39.58091628861376,2609.524803529193,100278.06475962604,0.9595865994402036
1058.8205538590748,721.9945147832235,67.75851567586263,69.43801005681355,89.62113952636719,0.9996527433395386,99.98357817786412,3695.311312306094,168981.96170756387,0.9758130398671164
509.7365446090698,1019.7747709751128,70.48790001869202,70.98538565635681,34.78336715698242,0.9996484518051147,133.31602203136407,3929.826706705326,185320.6863068813,0.9929917174772686
786.7124118804932,1425.0458011627195,70.28362655639648,73.4772720336914,16.662565231323242,0.9996426701545716,144.35002125081343,4055.9917961650335,194316.3759253475,0.9565356008885232
1343.923554380735,614.8211031754812,64.579953511556,66.82967408498129,21.023475646972656,0.9996421337127686,47.733578341659694,3389.6663541802263,148456.50399494753,0.9663365023961582
1516.4327532052994,1426.0761532783508,63.109368324279785,64.18290424346924,22.84874153137207,0.9996411204338074,60.11015102896144,3181.288674838955,134979.68782503353,0.9832738027073824
1145.3725041548412,830.5447797775269,79.96054617563884,80.6247775554657,159.2375030517578,0.9996403455734252,93.12913096650524,5063.305860458,271028.55169384886,0.9917614485277816
1366.5759051640828,547.7777724266052,83.17081642150879,86.84837603569031,105.4288558959961,0.9996168613433838,88.04951694696996,5673.127550615794,321438.29984208697,0.9576554014934
812.4933299223582,1322.9800236225128,65.80315534273784,67.4836035569509,18.38239288330078,0.9996095895767212,43.12271997661992,3487.6658255767884,154940.90882938166,0.9750984220515893
1579.6827945709229,1241.7163257598877,69.93743705749512,73.23700332641602,169.0266571044922,0.999606192111969,141.5092168795074,4022.815919910948,191937.14939160243,0.9549467329484416
936.1102237701416,1330.155574798584,72.06475067138672,74.58915710449219,119.97283172607422,0.9996006488800048,54.750475368020886,4221.710699884199,206346.21358544915,0.9661558525246636
1018.9243329366049,894.7613995869955,82.58153915405273,86.28613789876303,53.91532897949219,0.9995990991592408,138.59405740546418,5596.466198998591,314944.93468154623,0.9570661193683648
966.0968392690024,1193.299504439036,79.95120429992676,82.64893388748169,140.85159301757812,0.9995816946029664,71.5332886978282,5189.818228418004,281249.669589637,0.9673591725789517
468.5639082193375,1335.8334902524948,57.64569044113159,58.62525653839111,150.4045867919922,0.9995710253715516,40.14863066877979,2654.2479020685487,102866.98817869731,0.9832910565326388
1272.0633726119995,662.4614458084106,84.49594593048096,86.42306613922119,97.64787292480467,0.9995455145835876,113.10998863024145,5735.29054594745,326735.9609317574,0.9777013210149732
1151.1893324057262,1688.188816746076,78.38836256663005,80.06301355361938,25.34158515930176,0.999534547328949,126.11808446493612,4929.165576555792,260329.81549055388,0.9790833380776032
407.8660150369008,1374.9547516902287,63.64393838246664,67.06028604507446,172.15882873535156,0.9994848370552064,140.29217913575818,3352.0642133771125,145993.08794947216,0.949055575749982
1556.2799940109253,1309.9722578525543,69.70709729194641,72.95872378349304,67.68338012695312,0.9994550943374634,129.72809308046655,3994.3315286598654,189902.18548347065,0.9554319713541602
1197.4777425130208,1804.2318201065063,67.90204429626465,70.55854829152425,95.96878051757812,0.9994490146636964,115.12344732700458,3762.897320761242,173639.03033439707,0.9623503592465676
1491.9397411346436,501.5556201934815,84.34898662567139,88.22938251495361,139.17030334472656,0.999415159225464,92.00717632328346,5844.979475007616,336154.0019431405,0.9560192332908536
1428.7885479132335,1579.713269631068,78.32515827814738,82.43488685290019,41.363651275634766,0.9994113445281982,114.09385843614568,5071.100396695262,271654.6311973471,0.9501457607131024
1451.0592193603516,1653.44837474823,82.34290480613708,85.04371333122253,110.5859603881836,0.9994017481803894,87.77758291145167,5499.944154381302,306832.4019943737,0.968242114328116
851.8955861727396,1483.400298436483,68.36612304051717,71.80893659591675,146.6338348388672,0.9994004368782043,122.5460242904783,3855.754099866799,180105.83942948593,0.9520559178480392
1347.5963349342346,810.8238579432169,31.66708866755168,34.69792493184407,71.73308563232422,0.9993588328361512,35.80995636582628,862.9815732163013,19070.675837566047,0.9126507919350864
1403.5775690078735,422.4412050247192,81.75657081604004,88.16967487335205,143.793701171875,0.9993499517440796,74.33887404798296,5661.503601123079,320450.88999789377,0.927264061407464
1435.0666553974152,689.003135561943,61.8968288898468,63.57204079627991,147.12384033203125,0.9993420839309692,40.11844404077277,3090.4693053373308,129241.04235745416,0.9736486058108248
1431.3585119247437,872.0095513661703,70.33728090922038,76.42408816019694,121.23596954345705,0.999338150024414,87.67701767425967,4221.878419801127,206358.5102760524,0.9203548593446396
416.2325654029846,1296.3824887275696,64.28828716278076,65.43701505661011,43.82973861694336,0.9993159770965576,137.75336611629297,3304.03939496679,142866.90141856615,0.9824452889112444
1620.4925268491108,1345.8318814436595,78.16189853350322,82.94271834691365,91.54036712646484,0.9993051886558532,114.90628962074476,5091.705140899369,273311.9803945345,0.9423599815789214
1205.5711495478947,1847.736972649892,24.54281051953634,25.93627770741781,99.82656860351562,0.9992950558662416,38.11514873341122,499.9445328158053,8409.042268317908,0.9462734320012722
1143.2819091478984,1295.9116066296897,75.03160238265991,75.71991364161173,170.51695251464844,0.9992883205413818,39.89011646614796,4462.15048558557,224222.97957029345,0.9909097722666504
921.1693346500396,1224.987297852834,21.415032466252647,25.941710154215496,124.93253326416016,0.999271273612976,42.05454815035324,436.3221103835533,6856.060353954635,0.8255058104861576
1076.3609504699707,589.7241121927897,80.80725351969402,82.05349604288737,42.05631256103516,0.9992679357528688,131.11542274782207,5207.596390115244,282696.0733487775,0.9848118290713416
479.8075434366862,1125.0240449905396,74.25236225128174,77.42039394378662,23.228328704833984,0.9992600083351136,134.5558230207816,4514.976903224222,228216.5310704914,0.95908013985559
1488.3541804949443,1170.4904676278431,27.43668484687805,30.947817246119182,94.85761260986328,0.9992360472679138,37.39130264937674,666.8859068912799,12955.110147157766,0.8865466869175912
1584.0692494710286,1445.4219220479329,80.53852081298828,83.92545064290366,118.61502838134766,0.999212384223938,138.9222587271716,5308.688126513424,290967.5911593145,0.9596435907824136
